Company,Job Title,Job Link,Location,Posting Date,Days Since Posted,Function,Seniority,Skills_in_Title,Company_Group,Product_Focus,Product_Focus_Tokens,Primary_Skill,Extracted_Skills,Relevancy_to_Actian,AI_Focus,Connector_Focus,Trend_Score,Job Description
MongoDB,Sales Development Representative Seoul,https://www.mongodb.com/careers/job/?gh_jid=7317788,,,,Sales,Unknown,"SALES,SEOUL",Other,Other,[],SALES,"[""SALES"", ""SEOUL""]",0.3,False,False,0.0,
MongoDB,"Senior Business Analyst, Technical Services New York City",https://www.mongodb.com/careers/job/?gh_jid=6841436,Technical Services Location New York City Suitcase Full-Time Chevron-Right,,,Other,Senior,"NEW,YORK,CITY",Other,Other,[],NEW,"[""NEW"", ""YORK"", ""CITY""]",2.1,False,False,1.0,
MongoDB,Senior Developer Advocate Gurugram,https://www.mongodb.com/careers/job/?gh_jid=7242158,,,,Engineering,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MongoDB,Senior Developer Advocate Ireland,https://www.mongodb.com/careers/job/?gh_jid=7241758,,,,Engineering,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MongoDB,"Senior Engineer, Coupa & P2P Processes Bengaluru; Gurugram",https://www.mongodb.com/careers/job/?gh_jid=7257748,"Coupa & P2P Processes Location Bengaluru, Gurugram Suitcase Full-Time Chevron-Right",,,Engineering,Senior,COUPA,Other,Other,[],COUPA,"[""COUPA""]",2.1,False,False,1.0,
MongoDB,"Senior Engineer, Storage Layer Services Canada",https://www.mongodb.com/careers/job/?gh_jid=6484467,Storage Layer Services Location Canada Suitcase Full-Time Chevron-Right,,,Engineering,Senior,LAYER,Other,Other,[],LAYER,"[""LAYER""]",8.1,False,False,1.0,
MongoDB,"Senior Engineer, Storage Layer Services United States",https://www.mongodb.com/careers/job/?gh_jid=6477783,Storage Layer Services Location United States Suitcase Full-Time Chevron-Right,,,Engineering,Senior,LAYER,Other,Other,[],LAYER,"[""LAYER""]",8.1,False,False,1.0,
MongoDB,Senior Enterprise Account Executive London,https://www.mongodb.com/careers/job/?gh_jid=7227836,London Suitcase Full-Time Chevron-Right,,,Sales,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MongoDB,Senior Enterprise Account Executive London,https://www.mongodb.com/careers/job/?gh_jid=7228531,London Suitcase Full-Time Chevron-Right,,,Sales,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MongoDB,Senior Enterprise Account Executive Toronto,https://www.mongodb.com/careers/job/?gh_jid=7141759,Toronto Suitcase Full-Time Chevron-Right,,,Sales,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MongoDB,"Senior Enterprise Account Executive, Growth Amsterdam",https://www.mongodb.com/careers/job/?gh_jid=7165267,Growth Location Amsterdam Suitcase Full-Time Chevron-Right,,,Sales,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MongoDB,"Senior Enterprise Account Executive, Growth Dubai",https://www.mongodb.com/careers/job/?gh_jid=6955099,,,,Sales,Senior,DUBAI,Other,ML/AI infra,"[""ML/AI infra""]",DUBAI,"[""DUBAI""]",10.1,False,False,1.0,
MongoDB,"Senior Enterprise Account Executive, Growth Great Britain",https://www.mongodb.com/careers/job/?gh_jid=7405250,,,,Sales,Senior,GREAT,Other,ML/AI infra,"[""ML/AI infra""]",GREAT,"[""GREAT""]",10.1,False,False,1.0,
MongoDB,"Senior Enterprise Account Executive, Growth London",https://www.mongodb.com/careers/job/?gh_jid=7177654,Growth Location London Suitcase Full-Time Chevron-Right,,,Sales,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MongoDB,Senior Industry Consultant Dublin; Ireland,https://www.mongodb.com/careers/job/?gh_jid=7216777,"Dublin, Ireland Suitcase Full-Time Chevron-Right",,,Professional Services,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MongoDB,"Senior Industry Consultant, Energy Ontario",https://www.mongodb.com/careers/job/?gh_jid=7388643,,,,Professional Services,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MongoDB,"Senior Java Software Engineer, Database Toronto; Vancouver",https://www.mongodb.com/careers/job/?gh_jid=7194687,"Database Location Toronto, Vancouver Suitcase Full-Time Chevron-Right",,,Engineering,Senior,JAVA,Other,Other,[],JAVA,"[""JAVA""]",2.1,False,False,1.0,
MongoDB,"Senior Manager, Sales Operations Singapore",https://www.mongodb.com/careers/job/?gh_jid=7349101,Sales Operations Location Singapore Suitcase Full-Time Chevron-Right,,,Sales,Senior,SALES,Other,Other,[],SALES,"[""SALES""]",8.1,False,False,1.0,
MongoDB,Senior Partner Marketing Manager Dublin,https://www.mongodb.com/careers/job/?gh_jid=7261916,Dublin Suitcase Full-Time Chevron-Right,,,Marketing,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MongoDB,Senior Regional Marketing Manager Chicago,https://www.mongodb.com/careers/job/?gh_jid=7267154,,,,Marketing,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MongoDB,Senior Research Scientist Palo Alto,https://www.mongodb.com/careers/job/?gh_jid=7365646,,,,Other,Senior,"PALO,ALTO",Other,Other,[],PALO,"[""PALO"", ""ALTO""]",2.1,False,False,1.0,
MongoDB,Senior Sales Operations Analyst Dublin,https://www.mongodb.com/careers/job/?gh_jid=7312488,Dublin Suitcase Full-Time Chevron-Right,,,Sales,Senior,SALES,Other,Other,[],SALES,"[""SALES""]",2.1,False,False,1.0,
MongoDB,"Senior Senior Software Engineer, Catalog & Routing Dublin",https://www.mongodb.com/careers/job/?gh_jid=7391511,Catalog & Routing Location Dublin Suitcase Full-Time Chevron-Right,,,Engineering,Senior,,Other,Data Governance,"[""Data Governance""]",,[],32.1,False,False,1.0,
MongoDB,Senior Software Development Engineer Dublin,https://www.mongodb.com/careers/job/?gh_jid=7243860,Dublin Suitcase Full-Time Chevron-Right,,,Engineering,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MongoDB,"Senior Software Engineer, Atlas Clusters Automation Dublin",https://www.mongodb.com/careers/job/?gh_jid=7156016,Atlas Clusters Automation Location Dublin Suitcase Full-Time Chevron-Right,,,Engineering,Senior,ATLAS,Other,Other,[],ATLAS,"[""ATLAS""]",2.1,False,False,1.0,
MongoDB,"Senior Software Engineer, Atlas Search Query San Francisco",https://www.mongodb.com/careers/job/?gh_jid=7263533,,,,Engineering,Senior,"ATLAS,QUERY,SAN",Other,Other,[],ATLAS,"[""ATLAS"", ""QUERY"", ""SAN""]",2.1,False,False,1.0,
MongoDB,"Senior Software Engineer, Cloud Payments United States",https://www.mongodb.com/careers/job/?gh_jid=6720794,Cloud Payments Location United States Suitcase Full-Time Chevron-Right,,,Engineering,Senior,CLOUD,Other,Platform / Infra,"[""Platform / Infra""]",CLOUD,"[""CLOUD""]",8.1,False,False,1.0,
MongoDB,"Senior Software Engineer, Deployments Boston; New York City; Pittsburgh; United States; Washington DC",https://www.mongodb.com/careers/job/?gh_jid=7364854,"Deployments Location Boston, New York City, Pittsburgh, United States, Washington Dc Suitcase Full-Time Chevron-Right",,,Engineering,Senior,"NEW,YORK,CITY,DC",Other,Other,[],NEW,"[""NEW"", ""YORK"", ""CITY"", ""DC""]",8.1,False,False,1.0,
MongoDB,"Senior Software Engineer, Developer Tools Dublin",https://www.mongodb.com/careers/job/?gh_jid=7346405,Developer Tools Location Dublin Suitcase Full-Time Chevron-Right,,,Engineering,Senior,TOOLS,Other,Other,[],TOOLS,"[""TOOLS""]",2.1,False,False,1.0,
MongoDB,"Senior Software Engineer, Enterprise Advanced Gurugram",https://www.mongodb.com/careers/job/?gh_jid=6683531,,,,Engineering,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MongoDB,"Senior Software Engineer, Frontend and AI New York City",https://www.mongodb.com/careers/job/?gh_jid=7304325,Frontend And Ai Location New York City Suitcase Full-Time Chevron-Right,,,Engineering,Senior,"AND,AI,NEW,YORK,CITY",Other,ML/AI infra,"[""ML/AI infra""]",AND,"[""AND"", ""AI"", ""NEW"", ""YORK"", ""CITY""]",10.1,True,False,3.0,
MongoDB,"Senior Software Engineer, Frontend Platform New York City",https://www.mongodb.com/careers/job/?gh_jid=7283432,Frontend Platform Location New York City Suitcase Full-Time Chevron-Right,,,Engineering,Senior,"NEW,YORK,CITY",Other,Platform / Infra,"[""Platform / Infra""]",NEW,"[""NEW"", ""YORK"", ""CITY""]",2.1,False,False,1.0,
MongoDB,"Senior Software Engineer, Identity and Access Management Toronto",https://www.mongodb.com/careers/job/?gh_jid=7059646,Identity And Access Management Location Toronto Suitcase Full-Time Chevron-Right,,,Engineering,Senior,AND,Other,Other,[],AND,"[""AND""]",2.1,False,False,1.0,
MongoDB,"Senior Software Engineer, Inference Platform Palo Alto",https://www.mongodb.com/careers/job/?gh_jid=7392427,,,,Engineering,Senior,"PALO,ALTO",Other,Platform / Infra,"[""Platform / Infra""]",PALO,"[""PALO"", ""ALTO""]",2.1,False,False,1.0,
MongoDB,"Senior Software Engineer, MongoDB Server Clusters and Interfaces Toronto",https://www.mongodb.com/careers/job/?gh_jid=6749360,Mongodb Server Clusters And Interfaces Location Toronto Suitcase Full-Time Chevron-Right,,,Engineering,Senior,AND,Other,Other,[],AND,"[""AND""]",2.1,False,False,1.0,
MongoDB,"Senior Software Engineer, MongoDB Server Clusters and Interfaces United States",https://www.mongodb.com/careers/job/?gh_jid=6749138,Mongodb Server Clusters And Interfaces Location United States Suitcase Full-Time Chevron-Right,,,Engineering,Senior,AND,Other,Other,[],AND,"[""AND""]",8.1,False,False,1.0,
MongoDB,"Senior Software Engineer, Observability Dublin",https://www.mongodb.com/careers/job/?gh_jid=7111375,Observability Location Dublin Suitcase Full-Time Chevron-Right,,,Engineering,Senior,OBSERVABILITY,Other,Data Observability,"[""Data Observability""]",OBSERVABILITY,"[""OBSERVABILITY""]",32.1,False,False,1.0,
MongoDB,"Senior Software Engineer, Search Systems Toronto",https://www.mongodb.com/careers/job/?gh_jid=7345260,Search Systems Location Toronto Suitcase Full-Time Chevron-Right,,,Engineering,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MongoDB,"Senior Software Engineer, Storage Layer Services Sydney",https://www.mongodb.com/careers/job/?gh_jid=6866771,,,,Engineering,Senior,LAYER,Other,Other,[],LAYER,"[""LAYER""]",2.1,False,False,1.0,
MongoDB,"Senior Staff Engineer, Cluster Scalability Montreal; Quebec; Toronto; Vancouver",https://www.mongodb.com/careers/job/?gh_jid=6394601,"Cluster Scalability Location Montreal, Quebec, Toronto, Vancouver Suitcase Full-Time Chevron-Right",,,Engineering,Senior,STAFF,Other,Other,[],STAFF,"[""STAFF""]",2.1,False,False,1.0,
MongoDB,"Senior Staff Engineer, Cluster Scalability United States",https://www.mongodb.com/careers/job/?gh_jid=6394590,Cluster Scalability Location United States Suitcase Full-Time Chevron-Right,,,Engineering,Senior,STAFF,Other,Other,[],STAFF,"[""STAFF""]",8.1,False,False,1.0,
MongoDB,"Senior Staff Engineer, Server Networking & Observability New York City",https://www.mongodb.com/careers/job/?gh_jid=6659380,Server Networking & Observability Location New York City Suitcase Full-Time Chevron-Right,,,Engineering,Senior,"STAFF,OBSERVABILITY,NEW,YORK,CITY",Other,Data Observability,"[""Data Observability""]",STAFF,"[""STAFF"", ""OBSERVABILITY"", ""NEW"", ""YORK"", ""CITY""]",32.1,False,False,1.0,
MongoDB,"Senior Staff Engineer, Server Networking & Observability Palo Alto",https://www.mongodb.com/careers/job/?gh_jid=6661887,,,,Engineering,Senior,"STAFF,OBSERVABILITY,PALO,ALTO",Other,Data Observability,"[""Data Observability""]",STAFF,"[""STAFF"", ""OBSERVABILITY"", ""PALO"", ""ALTO""]",32.1,False,False,1.0,
MongoDB,"Senior Staff Engineer, Server Networking & Observability Seattle",https://www.mongodb.com/careers/job/?gh_jid=6661893,,,,Engineering,Senior,"STAFF,OBSERVABILITY",Other,Data Observability,"[""Data Observability""]",STAFF,"[""STAFF"", ""OBSERVABILITY""]",32.1,False,False,1.0,
MongoDB,"Senior Staff Engineer, Server Networking & Observability Toronto",https://www.mongodb.com/careers/job/?gh_jid=6659382,Server Networking & Observability Location Toronto Suitcase Full-Time Chevron-Right,,,Engineering,Senior,"STAFF,OBSERVABILITY",Other,Data Observability,"[""Data Observability""]",STAFF,"[""STAFF"", ""OBSERVABILITY""]",32.1,False,False,1.0,
MongoDB,"Senior Staff Engineer, Server Networking & Observability United States",https://www.mongodb.com/careers/job/?gh_jid=6713492,Server Networking & Observability Location United States Suitcase Full-Time Chevron-Right,,,Engineering,Senior,"STAFF,OBSERVABILITY",Other,Data Observability,"[""Data Observability""]",STAFF,"[""STAFF"", ""OBSERVABILITY""]",38.1,False,False,1.0,
MongoDB,Senior Staff Technical Program Manager Dublin,https://www.mongodb.com/careers/job/?gh_jid=7340968,Dublin Suitcase Full-Time Chevron-Right,,,Other,Senior,STAFF,Other,Other,[],STAFF,"[""STAFF""]",2.1,False,False,1.0,
MongoDB,Senior Technical Program Manager,https://www.mongodb.com/careers/job/?gh_jid=7287421,Hr Tech Location United States Suitcase Full-Time Chevron-Right,,,Other,Senior,,Other,Other,[],,[],8.1,False,False,1.0,
MongoDB,Senior Technical Services Engineer,https://www.mongodb.com/careers/job/?gh_jid=7368213,,,,Engineering,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MongoDB,Site Reliability Engineer,https://www.mongodb.com/careers/job/?gh_jid=6987333,"Fabric Location Austin, Boston, Los Angeles, New York City, Raleigh, San Francisco, United States Suitcase Full-Time Chevron-Right",,,Engineering,Unknown,SITE,Other,Platform / Infra,"[""Platform / Infra""]",SITE,"[""SITE""]",6.3,False,False,0.0,
MongoDB,"Site Reliability Engineer (Senior or Staff), Atlas Austin; Boston; Chicago; New York City; Pittsburgh; United States",https://www.mongodb.com/careers/job/?gh_jid=6984809,"Atlas Location Austin, Boston, Chicago, New York City, Pittsburgh, United States Suitcase Full-Time Chevron-Right",,,Engineering,Senior,"SITE,OR,STAFF,ATLAS,NEW,YORK,CITY",Other,Platform / Infra,"[""Platform / Infra""]",SITE,"[""SITE"", ""OR"", ""STAFF"", ""ATLAS"", ""NEW"", ""YORK"", ""CITY""]",8.1,False,False,1.0,
MongoDB,"Site Reliability Engineer (Senior or Staff), Deployments Boston; New York City; Pittsburgh; United States; Washington DC",https://www.mongodb.com/careers/job/?gh_jid=6932221,"Deployments Location Boston, New York City, Pittsburgh, United States, Washington Dc Suitcase Full-Time Chevron-Right",,,Engineering,Senior,"SITE,OR,STAFF,NEW,YORK,CITY,DC",Other,Platform / Infra,"[""Platform / Infra""]",SITE,"[""SITE"", ""OR"", ""STAFF"", ""NEW"", ""YORK"", ""CITY"", ""DC""]",8.1,False,False,1.0,
MongoDB,"Site Reliability Engineer (Senior or Staff), Fabric Alberta; British Columbia; Manitoba; Ontario; Quebec",https://www.mongodb.com/careers/job/?gh_jid=6987335,,,,Engineering,Senior,"SITE,OR,STAFF",Other,Platform / Infra,"[""Platform / Infra""]",SITE,"[""SITE"", ""OR"", ""STAFF""]",2.1,False,False,1.0,
MongoDB,"Site Reliability Engineer (Senior or Staff), Observability Austin; Boston; Chicago; New York City; Pittsburgh; United States; Washington DC",https://www.mongodb.com/careers/job/?gh_jid=6711349,"Observability Location Austin, Boston, Chicago, New York City, Pittsburgh, United States, Washington Dc Suitcase Full-Time Chevron-Right",,,Engineering,Senior,"SITE,OR,STAFF,OBSERVABILITY,NEW,YORK,CITY,DC",Other,Data Observability,"[""Data Observability"", ""Platform / Infra""]",SITE,"[""SITE"", ""OR"", ""STAFF"", ""OBSERVABILITY"", ""NEW"", ""YORK"", ""CITY"", ""DC""]",38.1,False,False,1.0,
MongoDB,"Site Reliability Engineer (Senior or Staff), Observability Ireland",https://www.mongodb.com/careers/job/?gh_jid=7192648,,,,Engineering,Senior,"SITE,OR,STAFF,OBSERVABILITY",Other,Data Observability,"[""Data Observability"", ""Platform / Infra""]",SITE,"[""SITE"", ""OR"", ""STAFF"", ""OBSERVABILITY""]",32.1,False,False,1.0,
MongoDB,Site Reliability Engineer 3 New York City,https://www.mongodb.com/careers/job/?gh_jid=7145126,New York City Suitcase Full-Time Chevron-Right,,,Engineering,Unknown,"SITE,NEW,YORK,CITY",Other,Platform / Infra,"[""Platform / Infra""]",SITE,"[""SITE"", ""NEW"", ""YORK"", ""CITY""]",0.3,False,False,0.0,
MongoDB,Software Engineer 3,https://www.mongodb.com/careers/job/?gh_jid=7355902,"Search Web Platform Location Alberta, British Columbia, Ontario, Quebec, Toronto, Vancouver Suitcase Full-Time Chevron-Right",,,Engineering,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,Software Engineer 3 Gurugram,https://www.mongodb.com/careers/job/?gh_jid=6815693,,,,Engineering,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,"Software Engineer 3, Atlas Clusters Automation Dublin",https://www.mongodb.com/careers/job/?gh_jid=7156025,Atlas Clusters Automation Location Dublin Suitcase Full-Time Chevron-Right,,,Engineering,Unknown,ATLAS,Other,Other,[],ATLAS,"[""ATLAS""]",0.3,False,False,0.0,
MongoDB,"Software Engineer 3, Atlas Dedicated Dublin",https://www.mongodb.com/careers/job/?gh_jid=7137848,Atlas Dedicated Location Dublin Suitcase Full-Time Chevron-Right,,,Engineering,Unknown,ATLAS,Other,Other,[],ATLAS,"[""ATLAS""]",0.3,False,False,0.0,
MongoDB,"Software Engineer 3, Atlas Dedicated Dublin",https://www.mongodb.com/careers/job/?gh_jid=7386438,Atlas Dedicated Location Dublin Suitcase Full-Time Chevron-Right,,,Engineering,Unknown,ATLAS,Other,Other,[],ATLAS,"[""ATLAS""]",0.3,False,False,0.0,
MongoDB,"Software Engineer 3, Atlas Dedicated Ireland",https://www.mongodb.com/careers/job/?gh_jid=7397285,,,,Engineering,Unknown,ATLAS,Other,Other,[],ATLAS,"[""ATLAS""]",0.3,False,False,0.0,
MongoDB,"Software Engineer 3, Identity and Access Management New York City",https://www.mongodb.com/careers/job/?gh_jid=7373899,Identity And Access Management Location New York City Suitcase Full-Time Chevron-Right,,,Engineering,Manager,"AND,NEW,YORK,CITY",Other,Other,[],AND,"[""AND"", ""NEW"", ""YORK"", ""CITY""]",1.8,False,False,0.0,
MongoDB,"Software Engineer 3, Query Dublin",https://www.mongodb.com/careers/job/?gh_jid=7193367,Query Location Dublin Suitcase Full-Time Chevron-Right,,,Engineering,Unknown,QUERY,Other,Other,[],QUERY,"[""QUERY""]",0.3,False,False,0.0,
MongoDB,"Software Engineer 3, Search Systems Replication & Routing San Francisco",https://www.mongodb.com/careers/job/?gh_jid=7235322,,,,Engineering,Unknown,SAN,Other,ETL/Integration,"[""ETL/Integration""]",SAN,"[""SAN""]",30.3,False,True,0.0,
MongoDB,"Software Engineer 3, Storage Engines Sydney",https://www.mongodb.com/careers/job/?gh_jid=7253772,,,,Engineering,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,"Software Engineer, Catalog and Routing Dublin",https://www.mongodb.com/careers/job/?gh_jid=6677731,Catalog And Routing Location Dublin Suitcase Full-Time Chevron-Right,,,Engineering,Unknown,AND,Other,Data Governance,"[""Data Governance""]",AND,"[""AND""]",30.3,False,False,0.0,
MongoDB,"Software Engineer, Diagnostics San Francisco; United States",https://www.mongodb.com/careers/job/?gh_jid=7389031,"Diagnostics Location San Francisco, United States Suitcase Full-Time Chevron-Right",,,Engineering,Unknown,SAN,Other,Other,[],SAN,"[""SAN""]",6.3,False,False,0.0,
MongoDB,"Staff Engineer, APIx Dublin",https://www.mongodb.com/careers/job/?gh_jid=7079365,Apix Location Dublin Suitcase Full-Time Chevron-Right,,,Engineering,Unknown,"STAFF,APIX",Other,Other,[],STAFF,"[""STAFF"", ""APIX""]",0.3,False,False,0.0,
MongoDB,"Staff Engineer, Search Systems Toronto",https://www.mongodb.com/careers/job/?gh_jid=7094786,Search Systems Location Toronto Suitcase Full-Time Chevron-Right,,,Engineering,Unknown,STAFF,Other,Other,[],STAFF,"[""STAFF""]",0.3,False,False,0.0,
MongoDB,Staff NetSuite Engineer Palo Alto,https://www.mongodb.com/careers/job/?gh_jid=7274598,,,,Engineering,Unknown,"STAFF,PALO,ALTO",Other,Other,[],STAFF,"[""STAFF"", ""PALO"", ""ALTO""]",0.3,False,False,0.0,
MongoDB,Staff Research Scientist Palo Alto; United States,https://www.mongodb.com/careers/job/?gh_jid=7280132,United States Suitcase Full-Time Chevron-Right,,,Other,Unknown,"STAFF,PALO,ALTO",Other,Other,[],STAFF,"[""STAFF"", ""PALO"", ""ALTO""]",6.3,False,False,0.0,
MongoDB,"Staff Software Engineer, Atlas Growth New York City",https://www.mongodb.com/careers/job/?gh_jid=6658398,Atlas Growth Location New York City Suitcase Full-Time Chevron-Right,,,Engineering,Unknown,"STAFF,ATLAS,NEW,YORK,CITY",Other,Other,[],STAFF,"[""STAFF"", ""ATLAS"", ""NEW"", ""YORK"", ""CITY""]",0.3,False,False,0.0,
MongoDB,"Staff Software Engineer, Networking & Observability Alberta; British Columbia; Manitoba; Nova Scotia; Ontario; Quebec",https://www.mongodb.com/careers/job/?gh_jid=7264738,,,,Engineering,Unknown,"STAFF,OBSERVABILITY,NOVA",Other,Data Observability,"[""Data Observability""]",STAFF,"[""STAFF"", ""OBSERVABILITY"", ""NOVA""]",30.3,False,False,0.0,
MongoDB,"Staff Software Engineer, Networking & Observability Seattle; United States",https://www.mongodb.com/careers/job/?gh_jid=7264736,"Networking & Observability Location Seattle, United States Suitcase Full-Time Chevron-Right",,,Engineering,Unknown,"STAFF,OBSERVABILITY",Other,Data Observability,"[""Data Observability""]",STAFF,"[""STAFF"", ""OBSERVABILITY""]",36.3,False,False,0.0,
MongoDB,"Staff Software Engineer, Query Calgary; Edmonton; Montreal; Ontario; Toronto; Vancouver",https://www.mongodb.com/careers/job/?gh_jid=7221904,"Query Location Calgary, Edmonton, Montreal, Ontario, Toronto, Vancouver Suitcase Full-Time Chevron-Right",,,Engineering,Unknown,"STAFF,QUERY",Other,Other,[],STAFF,"[""STAFF"", ""QUERY""]",0.3,False,False,0.0,
MongoDB,"Staff Software Engineer, Query Execution Bulgaria",https://www.mongodb.com/careers/job/?gh_jid=7364866,,,,Engineering,Unknown,"STAFF,QUERY",Other,Other,[],STAFF,"[""STAFF"", ""QUERY""]",0.3,False,False,0.0,
MongoDB,"Staff Software Engineer, Query Execution France",https://www.mongodb.com/careers/job/?gh_jid=7100860,Query Execution Location France Suitcase Full-Time Chevron-Right,,,Engineering,Unknown,"STAFF,QUERY",Other,Other,[],STAFF,"[""STAFF"", ""QUERY""]",0.3,False,False,0.0,
MongoDB,"Staff Software Engineer, Query Execution Germany",https://www.mongodb.com/careers/job/?gh_jid=7100859,Query Execution Location Germany Suitcase Full-Time Chevron-Right,,,Engineering,Unknown,"STAFF,QUERY",Other,Other,[],STAFF,"[""STAFF"", ""QUERY""]",6.3,False,False,0.0,
MongoDB,"Staff Software Engineer, Query Execution Great Britain",https://www.mongodb.com/careers/job/?gh_jid=7100842,,,,Engineering,Unknown,"STAFF,QUERY,GREAT",Other,ML/AI infra,"[""ML/AI infra""]",STAFF,"[""STAFF"", ""QUERY"", ""GREAT""]",8.3,False,False,0.0,
MongoDB,"Staff Software Engineer, Query Execution Ireland",https://www.mongodb.com/careers/job/?gh_jid=7092947,,,,Engineering,Unknown,"STAFF,QUERY",Other,Other,[],STAFF,"[""STAFF"", ""QUERY""]",0.3,False,False,0.0,
MongoDB,"Staff Software Engineer, Query Execution Netherlands",https://www.mongodb.com/careers/job/?gh_jid=7100825,,,,Engineering,Unknown,"STAFF,QUERY",Other,Other,[],STAFF,"[""STAFF"", ""QUERY""]",0.3,False,False,0.0,
MongoDB,"Staff Software Engineer, Query Execution Rome",https://www.mongodb.com/careers/job/?gh_jid=7100856,,,,Engineering,Unknown,"STAFF,QUERY,ROME",Other,Other,[],STAFF,"[""STAFF"", ""QUERY"", ""ROME""]",0.3,False,False,0.0,
MongoDB,"Staff Software Engineer, Query Execution Spain",https://www.mongodb.com/careers/job/?gh_jid=7097165,,,,Engineering,Unknown,"STAFF,QUERY,SPAIN",Other,ML/AI infra,"[""ML/AI infra""]",STAFF,"[""STAFF"", ""QUERY"", ""SPAIN""]",8.3,False,False,0.0,
MongoDB,"Staff Software Engineer, Query New York City; United States",https://www.mongodb.com/careers/job/?gh_jid=7221902,"Query Location New York City, United States Suitcase Full-Time Chevron-Right",,,Engineering,Unknown,"STAFF,QUERY,NEW,YORK,CITY",Other,Other,[],STAFF,"[""STAFF"", ""QUERY"", ""NEW"", ""YORK"", ""CITY""]",6.3,False,False,0.0,
MongoDB,Staff Technical Program Manager Dublin,https://www.mongodb.com/careers/job/?gh_jid=6765245,Dublin Suitcase Full-Time Chevron-Right,,,Other,Manager,STAFF,Other,Other,[],STAFF,"[""STAFF""]",1.8,False,False,0.0,
MongoDB,Staff Technical Program Manager Dublin,https://www.mongodb.com/careers/job/?gh_jid=7391474,Dublin Suitcase Full-Time Chevron-Right,,,Other,Manager,STAFF,Other,Other,[],STAFF,"[""STAFF""]",1.8,False,False,0.0,
MongoDB,Staff Technical Program Manager New York City; San Francisco; United States,https://www.mongodb.com/careers/job/?gh_jid=6771131,"New York City, San Francisco, United States Suitcase Full-Time Chevron-Right",,,Other,Manager,"STAFF,NEW,YORK,CITY,SAN",Other,Other,[],STAFF,"[""STAFF"", ""NEW"", ""YORK"", ""CITY"", ""SAN""]",7.8,False,False,0.0,
MongoDB,Technical Enablement Manager Colorado,https://www.mongodb.com/careers/job/?gh_jid=7388418,,,,Other,Manager,,Other,Other,[],,[],1.8,False,False,0.0,
MongoDB,Technical Services Engineer location,https://www.mongodb.com/careers/job/?gh_jid=7077137,Dublin Suitcase Full-Time Chevron-Right,,,Engineering,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,Turkish Speaking Enterprise Account Executive Dubai,https://www.mongodb.com/careers/job/?gh_jid=7113254,,,,Sales,Unknown,DUBAI,Other,ML/AI infra,"[""ML/AI infra""]",DUBAI,"[""DUBAI""]",8.3,False,False,0.0,
Monte Carlo,Data + AI Trust You Can Scale,http://montecarlodata.com,,2025-10-27,23,Other,Unknown,"DATA,AI,TRUST,YOU,CAN,SCALE",Data Observability,ML/AI infra,"[""ML/AI infra""]",DATA,"[""DATA"", ""AI"", ""TRUST"", ""YOU"", ""CAN"", ""SCALE""]",8.3,True,False,2.0,
Monte Carlo,"Director, Strategic Sales, East",https://jobs.ashbyhq.com/montecarlodata/57d1f0c4-1bda-43b1-831c-d89b8da26d4e,New York,2025-09-24,56,Sales,Director+,"SALES,EAST",Data Observability,Other,[],SALES,"[""SALES"", ""EAST""]",3.0,False,False,1.0,
Monte Carlo,"Enterprise Account Executive, EMEA",https://jobs.ashbyhq.com/montecarlodata/189915df-b1bf-4a05-a808-6221efa704f0,"London, United Kingdom",2025-08-14,97,Sales,Unknown,EMEA,Data Observability,Other,[],EMEA,"[""EMEA""]",0.3,False,False,0.0,
Monte Carlo,Enterprise Sales Development Representative,https://jobs.ashbyhq.com/montecarlodata/20df6344-4bac-48cb-8538-b51775b99455,"London, United Kingdom",2025-10-15,35,Sales,Unknown,SALES,Data Observability,Other,[],SALES,"[""SALES""]",0.3,False,False,0.0,
Monte Carlo,Enterprise Sales Development Representative,https://jobs.ashbyhq.com/montecarlodata/6ab744ab-41fe-4605-a33c-93ec69437256,"San Francisco, Ca",2025-10-14,36,Sales,Unknown,SALES,Data Observability,Other,[],SALES,"[""SALES""]",0.3,False,False,0.0,
Monte Carlo,"Strategic Account Executive, East",https://jobs.ashbyhq.com/montecarlodata/796226cd-6ca7-4696-a3e2-a9fc8c1a64aa,New York,2025-09-05,75,Sales,Unknown,EAST,Data Observability,Other,[],EAST,"[""EAST""]",0.3,False,False,0.0,
